gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MSRIRDDZ_CDS_0036	25493	25810	+	SAMN12057805_p2	-140.7672	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	511	65.236641	7.63114447379828E-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	511	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MSRIRDDZ_CDS_0046	31989	32255	+	SAMN12057805_p2	-80.37844	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	220	33.922638	1.71126761155503E-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	220	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein and DNA pilot	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MSRIRDDZ_CDS_0056	36724	38094	+	SAMN12057805_p2	-6194639	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	511	593.20459	1.98998674140671E-177	No_custom_HMM	No_custom_HMM	No_custom_HMM	511	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0008	7289	5682	-	SAMN12057814_p1	-3210991000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	511	674.920593	3.9751012817342E-202	No_custom_HMM	No_custom_HMM	No_custom_HMM	511	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0011	11821	11192	-	SAMN12057814_p1	-9977.058	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	399	202.465775	1.28998394642545E-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	399	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0012	12420	11821	-	SAMN12057814_p1	-6237.324	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	437	148.338928	4.08226833173977E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	437	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0014	13337	12957	-	SAMN12057814_p1	-291.4333	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	486	146.490051	1.10207812453207E-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	486	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0015	14569	13364	-	SAMN12057814_p1	-17922070	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	334	461.235657	5.17141188220155E-138	No_custom_HMM	No_custom_HMM	No_custom_HMM	334	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0025	20912	18828	-	SAMN12057814_p1	-287095400000000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	156	653.621338	7.09578285789882E-196	No_custom_HMM	No_custom_HMM	No_custom_HMM	156	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WAXMJUGL_CDS_0027	23444	22602	-	SAMN12057814_p1	-2378850	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	370	164.310623	1.06999775869696E-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	370	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFWEKIXL_CDS_0033	16287	16838	+	SAMN12057821_p1	-12462.21	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	426	113.951828	1.90703552073301E-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	426	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFWEKIXL_CDS_0034	16835	18487	+	SAMN12057821_p1	-3409460000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	38	310.033875	8.62013980119703E-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFWEKIXL_CDS_0042	24083	25093	+	SAMN12057821_p1	-42071690	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	29	87.526443	2.04036369537316E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFWEKIXL_CDS_0044	25473	26603	+	SAMN12057821_p1	-2045844	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	113	146.607727	1.87377647219502E-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFWEKIXL_CDS_0045	26591	27931	+	SAMN12057821_p1	-681573600	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	220	293.966278	5.57852890484995E-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	220	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein and DNA pilot	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0033	15571	16122	+	SAMN12057824_p1	-23249.2	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	426	114.323975	1.46618218915853E-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	426	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0034	16119	17771	+	SAMN12057824_p1	-8362804000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	38	311.523651	3.05469720636977E-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0041	22688	23311	+	SAMN12057824_p1	-49213.94	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	215	28.000858	2.26509640699053E-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	215	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein with Ig domain	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0042	23367	24377	+	SAMN12057824_p1	-72845570	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	29	87.526443	2.04036369537316E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0044	24757	25887	+	SAMN12057824_p1	-10561870	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	113	150.420059	1.3240605293942E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DHXVQAFU_CDS_0045	25875	27215	+	SAMN12057824_p1	-1891233000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	220	289.320526	1.40834211523771E-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	220	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein and DNA pilot	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAXTHNLR_CDS_0067	26322	26795	+	SAMN12057825_p1	-755.8351	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	83	186.404144	1.19844987319086E-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	83	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAXTHNLR_CDS_0068	26792	28507	+	SAMN12057825_p1	-15470040000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	9	589.580994	3.14190028108852E-176	No_custom_HMM	No_custom_HMM	No_custom_HMM	9	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAXTHNLR_CDS_0070	28707	30014	+	SAMN12057825_p1	-540880.2	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	12	386.841675	5.31873016591061E-115	No_custom_HMM	No_custom_HMM	No_custom_HMM	12	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAXTHNLR_CDS_0071	30017	30892	+	SAMN12057825_p1	-16598.64	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1684	367.014069	1.36635945003544E-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	1684	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAXTHNLR_CDS_0072	30897	32084	+	SAMN12057825_p1	-801457	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	10	283.065186	1.50831645475101E-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	10	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0030	13352	13933	+	SAMN12057836_p2	-31869	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	426	214.523926	2.66593054877599E-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	426	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0031	13934	15499	+	SAMN12057836_p2	-1362196000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	2	150.855942	1.29296789818544E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	2	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0032	15496	17055	+	SAMN12057836_p2	-3292401000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	113	532.699158	5.31126554129981E-159	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0033	17048	17827	+	SAMN12057836_p2	-385431.1	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	220	294.961365	2.793707899852E-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	220	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein and DNA pilot	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0039	20990	21889	+	SAMN12057836_p2	-227460.1	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	371	399.516998	1.81428335273624E-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	371	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
HWZZBBKP_CDS_0043	23335	23934	+	SAMN12057836_p2	-2558.054	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	490	139.832703	1.92241551406406E-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	490	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0029	12317	12895	+	SAMN12057860_p1	-27185.08	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	426	199.822052	8.63447853180096E-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	426	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0030	12892	14367	+	SAMN12057860_p1	-2281639000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	5909	120.202255	1.77130068833314E-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	5909	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0031	14364	15923	+	SAMN12057860_p1	-4582883000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	113	537.972717	1.35923498675467E-160	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0032	15916	16689	+	SAMN12057860_p1	-270356.8	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	220	295.163788	2.42708689283016E-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	220	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	minor head protein and DNA pilot	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0037	18806	19705	+	SAMN12057860_p1	-109757.1	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	371	401.970734	3.24687117086942E-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	371	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJSBHWPU_CDS_0042	21348	21947	+	SAMN12057860_p1	-2442.141	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	490	136.907837	1.51581386038182E-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	490	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0052	22263	23105	+	SAMN12057860_p2	-2233145	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	370	164.310623	1.06999775869696E-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	370	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0054	24795	26879	+	SAMN12057860_p2	-1011580000000000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	156	653.362915	8.4956273510013E-196	No_custom_HMM	No_custom_HMM	No_custom_HMM	156	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0064	31055	32260	+	SAMN12057860_p2	-28600100	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	334	459.572418	1.65546032992961E-137	No_custom_HMM	No_custom_HMM	No_custom_HMM	334	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0065	32287	32667	+	SAMN12057860_p2	-589.9894	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	486	146.490051	1.10207812453207E-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	486	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0067	33204	33803	+	SAMN12057860_p2	-5082.457	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	437	148.338928	4.08226833173977E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	437	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0068	33803	34432	+	SAMN12057860_p2	-21309.66	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	399	202.397018	1.35398293858475E-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	399	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
QZSDITIO_CDS_0071	38332	39939	+	SAMN12057860_p2	-2710295000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	511	676.554626	1.27480825423147E-202	No_custom_HMM	No_custom_HMM	No_custom_HMM	511	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0016	13120	12944	-	SAMN12057861_p1	-0.3220755	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	215	39.550816	7.1327834508145E-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	215	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein with Ig domain	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0024	17012	15942	-	SAMN12057861_p1	-4065429	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	771	425.507324	3.34149553667718E-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	771	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0025	17454	17026	-	SAMN12057861_p1	-46.76895	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	766	142.368484	2.03086036152373E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	766	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0027	19749	18817	-	SAMN12057861_p1	-363414.7	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	758	383.70105	1.47489616886312E-114	No_custom_HMM	No_custom_HMM	No_custom_HMM	758	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0028	21097	19712	-	SAMN12057861_p1	-409072600	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	146	357.548462	3.13936481493666E-106	No_custom_HMM	No_custom_HMM	No_custom_HMM	146	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0030	22805	21327	-	SAMN12057861_p1	-674865900	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	38	317.192749	5.89507756028465E-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ERMUVGSN_CDS_0031	23361	22792	-	SAMN12057861_p1	-13289.61	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	51	178.893112	3.10581650826674E-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	51	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ALBNJIBR_CDS_0020	28576	26969	-	SAMN12057875_p1	-593667500	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	511	686.572144	1.19549388019537E-205	No_custom_HMM	No_custom_HMM	No_custom_HMM	511	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ALBNJIBR_CDS_0022	31797	31168	-	SAMN12057875_p1	-10005.9	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	399	209.357254	1.00656573662388E-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	399	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ALBNJIBR_CDS_0023	32396	31797	-	SAMN12057875_p1	-11421.51	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	437	194.326523	3.36616167735713E-57	No_custom_HMM	No_custom_HMM	No_custom_HMM	437	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ALBNJIBR_CDS_0025	33301	32921	-	SAMN12057875_p1	-251.489	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	486	154.035995	5.1002912192677E-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	486	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ALBNJIBR_CDS_0026	34521	33316	-	SAMN12057875_p1	-34789240	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	334	467.304413	7.41064707558597E-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	334	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
